[ 2016-10-06T09:03:16+08:00 ] /wd/ | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT * FROM `hd_category`  [ RunTime:0.001000s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT `id`,`username`,`face`,`answer`,`adopt`,`ask`,`point`,`exp` FROM `hd_user` WHERE ( `id` = '4' ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] Division by zero f354fc626e6f7e38fd97a443b43fbcf1.php 第 213 行.
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ParseTemplate Behavior [ RunTime:0.035002s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035002s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_filter ] --START--
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003001s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_end ] --START--
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:19:57+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:20:09+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ route_check ] --START--
[ 2016-10-06T09:20:09+08:00 ] /wd/index.php/Show/answer | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:20:09+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:20:09+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:20:09+08:00 ] /wd/index.php/Show/answer | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:20:09+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:16+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ route_check ] --START--
[ 2016-10-06T09:40:16+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:16+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:16+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:40:16+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:40:16+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SHOW COLUMNS FROM `hd_ask` [ RunTime:0.022001s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.010001s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT ask.id AS id,ask.content AS content,ask.reward AS reward,ask.solve AS solve,ask.time AS time,ask.cid AS cid,user.id AS uid,user.username AS username,user.exp AS exp FROM hd_ask ask LEFT JOIN hd_user user ON ask.uid = user.id WHERE ( ask.id = 7 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined index: level ShowAction.class.php 第 16 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_template ] --START--
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_parse ] --START--
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 17 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 34 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 53 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.005001s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT * FROM `hd_category`  [ RunTime:0.000000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT `id`,`username`,`face`,`answer`,`adopt`,`ask`,`point`,`exp` FROM `hd_user` WHERE ( `id` = '4' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] Division by zero f354fc626e6f7e38fd97a443b43fbcf1.php 第 213 行.
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ParseTemplate Behavior [ RunTime:0.031002s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031002s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_filter ] --START--
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002000s ]
[ 2016-10-06T09:40:17+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_end ] --START--
[ 2016-10-06T09:40:18+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:18+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:21+08:00 ] /wd/index.php/Show/answer | ERR: (ThinkException) Action:sucess您所请求的方法不存在！
[ 2016-10-06T09:40:36+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ route_check ] --START--
[ 2016-10-06T09:40:36+08:00 ] /wd/index.php/Show/answer | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:36+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:36+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:40:36+08:00 ] /wd/index.php/Show/answer | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:36+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:36+08:00 ] /wd/index.php/Show/answer | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | SQL: SHOW COLUMNS FROM `hd_answer` [ RunTime:0.012000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | SQL: INSERT INTO `hd_answer` (`content`,`time`,`aid`,`uid`) VALUES ('乱码导致�\�',1475718036,7,'4') [ RunTime:0.001000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | SQL: SHOW COLUMNS FROM `hd_ask` [ RunTime:0.011001s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | SQL: UPDATE `hd_ask` SET `answer`=answer+1 WHERE ( `id` = 7 ) [ RunTime:0.001000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.011001s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | SQL: UPDATE `hd_user` SET `answer`=answer+1 WHERE ( `id` = '4' ) [ RunTime:0.000000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | SQL: UPDATE `hd_user` SET `exp`=exp+22 WHERE ( `id` = '4' ) [ RunTime:0.001000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | SQL: UPDATE `hd_user` SET `point`=point+11 WHERE ( `id` = '4' ) [ RunTime:0.000000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ view_template ] --START--
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ view_parse ] --START--
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Run ParseTemplate Behavior [ RunTime:0.009000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ view_filter ] --START--
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001001s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002001s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ view_end ] --START--
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:37+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:38+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ route_check ] --START--
[ 2016-10-06T09:40:38+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:38+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:38+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:40:38+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:38+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SHOW COLUMNS FROM `hd_ask` [ RunTime:0.004001s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.005000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT ask.id AS id,ask.content AS content,ask.reward AS reward,ask.solve AS solve,ask.time AS time,ask.cid AS cid,user.id AS uid,user.username AS username,user.exp AS exp FROM hd_ask ask LEFT JOIN hd_user user ON ask.uid = user.id WHERE ( ask.id = 7 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined index: level ShowAction.class.php 第 16 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_template ] --START--
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_parse ] --START--
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 17 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 34 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 53 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.004000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT * FROM `hd_category`  [ RunTime:0.000000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | SQL: SELECT `id`,`username`,`face`,`answer`,`adopt`,`ask`,`point`,`exp` FROM `hd_user` WHERE ( `id` = '4' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ParseTemplate Behavior [ RunTime:0.024001s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024001s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_filter ] --START--
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002000s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_end ] --START--
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001001s ]
[ 2016-10-06T09:40:39+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001001s ]
[ 2016-10-06T10:06:31+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ route_check ] --START--
[ 2016-10-06T10:06:31+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-10-06T10:06:31+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T10:06:31+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T10:06:31+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T10:06:31+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.007001s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 33 )  [ RunTime:0.001000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SHOW COLUMNS FROM `hd_ask` [ RunTime:0.008000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SELECT COUNT(id) AS tp_count FROM `hd_ask` WHERE ( `cid` IN ('34',33) ) AND ( `solve` = 0 ) LIMIT 1   [ RunTime:0.001001s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SELECT ask.id AS id,ask.content AS content,ask.time AS time,ask.answer AS answer,ask.reward AS reward,category.name AS name FROM hd_ask ask LEFT JOIN hd_category category ON ask.cid = category.id WHERE ( `cid` IN ('34',33) ) AND ( `solve` = 0 ) ORDER BY ask.time DESC LIMIT 0,15   [ RunTime:0.001000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ view_template ] --START--
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ view_parse ] --START--
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 17 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 34 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 53 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SELECT * FROM `hd_category`  [ RunTime:0.001000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Use of undefined constant filter - assumed 'filter' 566aec5337abdc745e4e75fa5926da74.php 第 178 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Use of undefined constant filter - assumed 'filter' 566aec5337abdc745e4e75fa5926da74.php 第 181 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | NOTIC: [8] Use of undefined constant filter - assumed 'filter' 566aec5337abdc745e4e75fa5926da74.php 第 184 行.
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.005001s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | SQL: SELECT `id`,`username`,`face`,`answer`,`adopt`,`ask`,`point`,`exp` FROM `hd_user` WHERE ( `id` = '4' ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run ParseTemplate Behavior [ RunTime:0.030002s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030002s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ view_filter ] --START--
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ view_end ] --START--
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2016-10-06T10:06:32+08:00 ] /wd/index.php/List/index/id/33 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2016-10-06T10:44:36+08:00 ] /wd/index.php/Show/index/id/7 | INFO: Tag[ route_check ] --START--
